URN,year,attainment_8_score,school_name,POSTCODE,shortPostcode,District,Town,County
143545,2024,35,Clifton Community School,S65 2SN,S65,Rotherham,Rotherham,SOUTH YORKSHIRE
143545,2024,35,Clifton Community School,S65 2SN,S65,Rotherham,Rotherham,SOUTH YORKSHIRE
141730,2024,38.4,Dinnington High School,S25 2NZ,S25,Rotherham,Sheffield,SOUTH YORKSHIRE
141730,2024,38.4,Dinnington High School,S25 2NZ,S25,Rotherham,Sheffield,SOUTH YORKSHIRE
149188,2024,5.3,Elements Academy,S25 2NF,S25,Rotherham,Sheffield,SOUTH YORKSHIRE
149188,2024,5.3,Elements Academy,S25 2NF,S25,Rotherham,Sheffield,SOUTH YORKSHIRE
136042,2024,44,Maltby Academy,S66 8AB,S66,Rotherham,Rotherham,SOUTH YORKSHIRE
136042,2024,44,Maltby Academy,S66 8AB,S66,Rotherham,Rotherham,SOUTH YORKSHIRE
136042,2024,44,Maltby Academy,S66 8AB,S66,Rotherham,Rotherham,SOUTH YORKSHIRE
106966,2024,1.8,Newman School,S60 3LX,S60,Rotherham,Rotherham,SOUTH YORKSHIRE
106966,2024,1.8,Newman School,S60 3LX,S60,Rotherham,Rotherham,SOUTH YORKSHIRE
106966,2024,1.8,Newman School,S60 3LX,S60,Rotherham,Rotherham,SOUTH YORKSHIRE
140459,2024,45.7,Oakwood High School,S60 2UH,S60,Rotherham,Rotherham,SOUTH YORKSHIRE
140459,2024,45.7,Oakwood High School,S60 2UH,S60,Rotherham,Rotherham,SOUTH YORKSHIRE
140459,2024,45.7,Oakwood High School,S60 2UH,S60,Rotherham,Rotherham,SOUTH YORKSHIRE
140553,2024,38.7,Rawmarsh Community School,S62 7GA,S62,Rotherham,Rotherham,SOUTH YORKSHIRE
138329,2024,48.3,St Bernard's Catholic High School,S65 3BE,S65,Rotherham,Rotherham,SOUTH YORKSHIRE
138329,2024,48.3,St Bernard's Catholic High School,S65 3BE,S65,Rotherham,Rotherham,SOUTH YORKSHIRE
106962,2024,44.1,Saint Pius X Catholic High School A Specialist School in Humanities,S63 7PQ,S63,Rotherham,Rotherham,SOUTH YORKSHIRE
106962,2024,44.1,Saint Pius X Catholic High School A Specialist School in Humanities,S63 7PQ,S63,Rotherham,Rotherham,SOUTH YORKSHIRE
106962,2024,44.1,Saint Pius X Catholic High School A Specialist School in Humanities,S63 7PQ,S63,Rotherham,Rotherham,SOUTH YORKSHIRE
106962,2024,44.1,Saint Pius X Catholic High School A Specialist School in Humanities,S63 7PQ,S63,Rotherham,Rotherham,SOUTH YORKSHIRE
106962,2024,44.1,Saint Pius X Catholic High School A Specialist School in Humanities,S63 7PQ,S63,Rotherham,Rotherham,SOUTH YORKSHIRE
143141,2024,39.6,Swinton Academy,S64 8JW,S64,Rotherham,Mexborough,SOUTH YORKSHIRE
143141,2024,39.6,Swinton Academy,S64 8JW,S64,Rotherham,Mexborough,SOUTH YORKSHIRE
143141,2024,39.6,Swinton Academy,S64 8JW,S64,Rotherham,Mexborough,SOUTH YORKSHIRE
143141,2024,39.6,Swinton Academy,S64 8JW,S64,Rotherham,Mexborough,SOUTH YORKSHIRE
143141,2024,39.6,Swinton Academy,S64 8JW,S64,Rotherham,Mexborough,SOUTH YORKSHIRE
148547,2024,29.2,Thrybergh Academy,S65 4BP,S65,Rotherham,Rotherham,SOUTH YORKSHIRE
148547,2024,29.2,Thrybergh Academy,S65 4BP,S65,Rotherham,Rotherham,SOUTH YORKSHIRE
136331,2024,45.7,Wales High School,S26 5QQ,S26,Rotherham,Sheffield,SOUTH YORKSHIRE
136331,2024,45.7,Wales High School,S26 5QQ,S26,Rotherham,Sheffield,SOUTH YORKSHIRE
145848,2024,49.5,Wath Academy,S63 7NW,S63,Rotherham,Rotherham,SOUTH YORKSHIRE
145848,2024,49.5,Wath Academy,S63 7NW,S63,Rotherham,Rotherham,SOUTH YORKSHIRE
145848,2024,49.5,Wath Academy,S63 7NW,S63,Rotherham,Rotherham,SOUTH YORKSHIRE
145848,2024,49.5,Wath Academy,S63 7NW,S63,Rotherham,Rotherham,SOUTH YORKSHIRE
145848,2024,49.5,Wath Academy,S63 7NW,S63,Rotherham,Rotherham,SOUTH YORKSHIRE
140646,2024,48.9,Wickersley School and Sports College,S66 1JL,S66,Rotherham,Rotherham,SOUTH YORKSHIRE
140646,2024,48.9,Wickersley School and Sports College,S66 1JL,S66,Rotherham,Rotherham,SOUTH YORKSHIRE
140646,2024,48.9,Wickersley School and Sports College,S66 1JL,S66,Rotherham,Rotherham,SOUTH YORKSHIRE
139992,2024,48,Wingfield Academy,S61 4AU,S61,Rotherham,Rotherham,SOUTH YORKSHIRE
139992,2024,48,Wingfield Academy,S61 4AU,S61,Rotherham,Rotherham,SOUTH YORKSHIRE
141853,2024,40.4,Winterhill School,S61 2BD,S61,Rotherham,Rotherham,SOUTH YORKSHIRE
141853,2024,40.4,Winterhill School,S61 2BD,S61,Rotherham,Rotherham,SOUTH YORKSHIRE
107169,2024,4,Bents Green School,S11 7TB,S11,Sheffield,Sheffield,SOUTH YORKSHIRE
107163,2024,56,Birkdale School,S10 3DH,S10,Sheffield,Sheffield,SOUTH YORKSHIRE
143963,2024,38.6,The Birley Academy,S12 3BP,S12,Sheffield,Sheffield,SOUTH YORKSHIRE
147788,2024,45.4,Bradfield School,S35 0AE,S35,Sheffield,Sheffield,SOUTH YORKSHIRE
147788,2024,45.4,Bradfield School,S35 0AE,S35,Sheffield,Sheffield,SOUTH YORKSHIRE
147788,2024,45.4,Bradfield School,S35 0AE,S35,Sheffield,Sheffield,SOUTH YORKSHIRE
145191,2024,43.1,Ecclesfield School,S35 9WD,S35,Sheffield,Sheffield,SOUTH YORKSHIRE
145191,2024,43.1,Ecclesfield School,S35 9WD,S35,Sheffield,Sheffield,SOUTH YORKSHIRE
145191,2024,43.1,Ecclesfield School,S35 9WD,S35,Sheffield,Sheffield,SOUTH YORKSHIRE
141495,2024,39.7,Handsworth Grange Community Sports College,S13 9HJ,S13,Sheffield,Sheffield,SOUTH YORKSHIRE
141495,2024,39.7,Handsworth Grange Community Sports College,S13 9HJ,S13,Sheffield,Sheffield,SOUTH YORKSHIRE
145455,2024,61.1,High Storrs School,S11 7LH,S11,Sheffield,Sheffield,SOUTH YORKSHIRE
138841,2024,56.4,King Ecgbert School,S17 3QU,S17,Sheffield,Sheffield,SOUTH YORKSHIRE
107140,2024,48.9,King Edward VII School,S10 2PW,S10,Sheffield,Sheffield,SOUTH YORKSHIRE
138361,2024,57.4,Notre Dame High School,S10 3BT,S10,Sheffield,Sheffield,SOUTH YORKSHIRE
140415,2024,38.8,Outwood Academy City,S13 8SS,S13,Sheffield,Sheffield,SOUTH YORKSHIRE
140415,2024,38.8,Outwood Academy City,S13 8SS,S13,Sheffield,Sheffield,SOUTH YORKSHIRE
107166,2024,20.4,Sheffield High School,S10 2PE,S10,Sheffield,Sheffield,SOUTH YORKSHIRE
131896,2024,33.7,Sheffield Springs Academy,S12 2SF,S12,Sheffield,Sheffield,SOUTH YORKSHIRE
139167,2024,57.9,Silverdale School,S11 9QH,S11,Sheffield,Sheffield,SOUTH YORKSHIRE
145274,2024,41.6,Stocksbridge High School,S36 1FD,S36,Sheffield,Sheffield,SOUTH YORKSHIRE
145274,2024,41.6,Stocksbridge High School,S36 1FD,S36,Sheffield,Sheffield,SOUTH YORKSHIRE
138069,2024,58.4,Tapton School,S10 5RG,S10,Sheffield,Sheffield,SOUTH YORKSHIRE
145562,2024,43.9,Westfield School,S20 1HQ,S20,Sheffield,Sheffield,SOUTH YORKSHIRE
145562,2024,43.9,Westfield School,S20 1HQ,S20,Sheffield,Sheffield,SOUTH YORKSHIRE
145943,2024,41.4,Yewlands Academy,S35 8NN,S35,Sheffield,Sheffield,SOUTH YORKSHIRE
145943,2024,41.4,Yewlands Academy,S35 8NN,S35,Sheffield,Sheffield,SOUTH YORKSHIRE
145943,2024,41.4,Yewlands Academy,S35 8NN,S35,Sheffield,Sheffield,SOUTH YORKSHIRE
134429,2024,44.2,Al Mumin Primary and Secondary School,BD8 7DA,BD8,Bradford,Bradford,WEST YORKSHIRE
145173,2024,34.1,Appleton Academy,BD12 8AL,BD12,Bradford,Bradford,WEST YORKSHIRE
145173,2024,34.1,Appleton Academy,BD12 8AL,BD12,Bradford,Bradford,WEST YORKSHIRE
143112,2024,36,Beckfoot Oakbank,BD22 7DU,BD22,Bradford,Keighley,WEST YORKSHIRE
143112,2024,36,Beckfoot Oakbank,BD22 7DU,BD22,Bradford,Keighley,WEST YORKSHIRE
139975,2024,50.4,Beckfoot School,BD16 1EE,BD16,Bradford,Bingley,WEST YORKSHIRE
143114,2024,37.3,Beckfoot Thornton,BD13 3BH,BD13,Bradford,Bradford,WEST YORKSHIRE
143114,2024,37.3,Beckfoot Thornton,BD13 3BH,BD13,Bradford,Bradford,WEST YORKSHIRE
142031,2024,32.7,Beckfoot Upper Heaton,BD9 6AL,BD9,Bradford,Bradford,WEST YORKSHIRE
135229,2024,0.4,Beechcliffe Special School,BD20 6ED,BD20,Bradford,Keighley,WEST YORKSHIRE
138087,2024,43.8,Belle Vue Girls' Academy,BD9 6NA,BD9,Bradford,Bradford,WEST YORKSHIRE
107439,2024,48.9,Bingley Grammar School,BD16 2RS,BD16,Bradford,Bingley,WEST YORKSHIRE
135367,2024,33.1,Bradford Academy,BD4 7QJ,BD4,Bradford,Bradford,WEST YORKSHIRE
135367,2024,33.1,Bradford Academy,BD4 7QJ,BD4,Bradford,Bradford,WEST YORKSHIRE
135367,2024,33.1,Bradford Academy,BD4 7QJ,BD4,Bradford,Bradford,WEST YORKSHIRE
107461,2024,50.3,Bradford Christian School,BD2 1BT,BD2,Bradford,Bradford,WEST YORKSHIRE
140429,2024,37,Bradford Forster Academy,BD4 8RG,BD4,Bradford,Bradford,WEST YORKSHIRE
140429,2024,37,Bradford Forster Academy,BD4 8RG,BD4,Bradford,Bradford,WEST YORKSHIRE
140429,2024,37,Bradford Forster Academy,BD4 8RG,BD4,Bradford,Bradford,WEST YORKSHIRE
140204,2024,46.9,Bradford Girls' Grammar School,BD9 6RB,BD9,Bradford,Bradford,WEST YORKSHIRE
147067,2024,51.2,Bronte Girls' Academy,BD4 7EB,BD4,Bradford,Bradford,WEST YORKSHIRE
147067,2024,51.2,Bronte Girls' Academy,BD4 7EB,BD4,Bradford,Bradford,WEST YORKSHIRE
147067,2024,51.2,Bronte Girls' Academy,BD4 7EB,BD4,Bradford,Bradford,WEST YORKSHIRE
142825,2024,33,Buttershaw Business & Enterprise College Academy,BD6 3PX,BD6,Bradford,Bradford,WEST YORKSHIRE
147100,2024,43,Carlton Bolling,BD3 0DU,BD3,Bradford,Bradford,WEST YORKSHIRE
147100,2024,43,Carlton Bolling,BD3 0DU,BD3,Bradford,Bradford,WEST YORKSHIRE
136198,2024,36.3,Carlton Keighley,BD20 6EB,BD20,Bradford,Keighley,WEST YORKSHIRE
147177,2024,30.5,Co-op Academy Grange,BD5 9ET,BD5,Bradford,Bradford,WEST YORKSHIRE
134140,2024,57.5,Darul Uloom Dawatul Imaan,BD4 9PH,BD4,Bradford,Bradford,WEST YORKSHIRE
134140,2024,57.5,Darul Uloom Dawatul Imaan,BD4 9PH,BD4,Bradford,Bradford,WEST YORKSHIRE
134140,2024,57.5,Darul Uloom Dawatul Imaan,BD4 9PH,BD4,Bradford,Bradford,WEST YORKSHIRE
135866,2024,43.4,Dixons Allerton Academy,BD8 0DH,BD8,Bradford,Bradford,WEST YORKSHIRE
130909,2024,51.8,Dixons City Academy,BD5 7RR,BD5,Bradford,Bradford,WEST YORKSHIRE
146198,2024,50.1,Dixons Cottingley Academy,BD16 1TZ,BD16,Bradford,Bingley,WEST YORKSHIRE
137277,2024,53.4,Dixons Kings Academy,BD7 2AN,BD7,Bradford,Bradford,WEST YORKSHIRE
141002,2024,47.8,Dixons McMillan Academy,BD5 0JD,BD5,Bradford,Bradford,WEST YORKSHIRE
138251,2024,54.7,Dixons Trinity Academy,BD5 0BE,BD5,Bradford,Bradford,WEST YORKSHIRE
147204,2024,51.3,"Eden Boys' Leadership Academy, Bradford",BD8 9AR,BD8,Bradford,Bradford,WEST YORKSHIRE
136189,2024,50.3,Eternal Light,BD5 9DH,BD5,Bradford,Bradford,WEST YORKSHIRE
136962,2024,52.4,Feversham Girls' Secondary Academy,BD3 0LT,BD3,Bradford,Bradford,WEST YORKSHIRE
136962,2024,52.4,Feversham Girls' Secondary Academy,BD3 0LT,BD3,Bradford,Bradford,WEST YORKSHIRE
134587,2024,59.4,The Fountain School,BD5 8BP,BD5,Bradford,Bradford,WEST YORKSHIRE
149011,2024,35,Hanson Academy,BD2 1JP,BD2,Bradford,Bradford,WEST YORKSHIRE
149299,2024,34,"The Holy Family Catholic School, a Voluntary Academy",BD20 6LH,BD20,Bradford,Keighley,WEST YORKSHIRE
136905,2024,56.5,Ilkley Grammar School,LS29 8TR,LS29,Bradford,Ilkley,WEST YORKSHIRE
136905,2024,56.5,Ilkley Grammar School,LS29 8TR,LS29,Bradford,Ilkley,WEST YORKSHIRE
142590,2024,40.6,Immanuel College,BD10 9AQ,BD10,Bradford,Bradford,WEST YORKSHIRE
142590,2024,40.6,Immanuel College,BD10 9AQ,BD10,Bradford,Bradford,WEST YORKSHIRE
107460,2024,43.5,Jaamiatul Imaam Muhammad Zakaria,BD14 6JX,BD14,Bradford,Bradford,WEST YORKSHIRE
142681,2024,35.8,Laisterdyke Leadership Academy,BD3 8HE,BD3,Bradford,Bradford,WEST YORKSHIRE
142681,2024,35.8,Laisterdyke Leadership Academy,BD3 8HE,BD3,Bradford,Bradford,WEST YORKSHIRE
139995,2024,32.6,Oasis Academy Lister Park,BD8 7ND,BD8,Bradford,Bradford,WEST YORKSHIRE
149519,2024,14.4,Oastlers School,BD4 7RH,BD4,Bradford,Bradford,WEST YORKSHIRE
149519,2024,14.4,Oastlers School,BD4 7RH,BD4,Bradford,Bradford,WEST YORKSHIRE
149519,2024,14.4,Oastlers School,BD4 7RH,BD4,Bradford,Bradford,WEST YORKSHIRE
139474,2024,30.8,One In A Million Free School,BD8 7DX,BD8,Bradford,Bradford,WEST YORKSHIRE
150001,2024,36.9,Parkside School,BD13 5AD,BD13,Bradford,Bradford,WEST YORKSHIRE
150001,2024,36.9,Parkside School,BD13 5AD,BD13,Bradford,Bradford,WEST YORKSHIRE
148520,2024,45.5,"St Bede's and St Joseph's Catholic College, A Voluntary Academy",BD9 4BQ,BD9,Bradford,Bradford,WEST YORKSHIRE
107395,2024,39.1,Titus Salt School,BD17 5RH,BD17,Bradford,Bradford,WEST YORKSHIRE
107395,2024,39.1,Titus Salt School,BD17 5RH,BD17,Bradford,Bradford,WEST YORKSHIRE
142761,2024,35.8,Tong Leadership Academy,BD4 6NR,BD4,Bradford,Bradford,WEST YORKSHIRE
142761,2024,35.8,Tong Leadership Academy,BD4 6NR,BD4,Bradford,Bradford,WEST YORKSHIRE
142761,2024,35.8,Tong Leadership Academy,BD4 6NR,BD4,Bradford,Bradford,WEST YORKSHIRE
148545,2024,43.7,Trinity Academy Bradford,BD13 2AS,BD13,Bradford,Bradford,WEST YORKSHIRE
148545,2024,43.7,Trinity Academy Bradford,BD13 2AS,BD13,Bradford,Bradford,WEST YORKSHIRE
147733,2024,17.6,Beacon Lights Schools,HX1 5JL,HX1,Calderdale,Halifax,WEST YORKSHIRE
136604,2024,44.7,Brighouse High School,HD6 2NY,HD6,Calderdale,Brighouse,WEST YORKSHIRE
136604,2024,44.7,Brighouse High School,HD6 2NY,HD6,Calderdale,Brighouse,WEST YORKSHIRE
131960,2024,3.5,Broadwood School,HX2 0RU,HX2,Calderdale,Halifax,WEST YORKSHIRE
131960,2024,3.5,Broadwood School,HX2 0RU,HX2,Calderdale,Halifax,WEST YORKSHIRE
131960,2024,3.5,Broadwood School,HX2 0RU,HX2,Calderdale,Halifax,WEST YORKSHIRE
149531,2024,47.8,The Brooksbank School,HX5 0QG,HX5,Calderdale,Elland,WEST YORKSHIRE
149531,2024,47.8,The Brooksbank School,HX5 0QG,HX5,Calderdale,Elland,WEST YORKSHIRE
107562,2024,47.6,The Calder Learning Trust,HX7 5QN,HX7,Calderdale,Hebden Bridge,WEST YORKSHIRE
138441,2024,7,Compass Community School North,HX5 0SH,HX5,Calderdale,West Yorkshire,WEST YORKSHIRE
138441,2024,7,Compass Community School North,HX5 0SH,HX5,Calderdale,West Yorkshire,WEST YORKSHIRE
139182,2024,72.6,The Crossley Heath School,HX3 0HG,HX3,Calderdale,Halifax,WEST YORKSHIRE
139182,2024,72.6,The Crossley Heath School,HX3 0HG,HX3,Calderdale,Halifax,WEST YORKSHIRE
140326,2024,40.9,The Halifax Academy,HX2 0BA,HX2,Calderdale,Halifax,WEST YORKSHIRE
140326,2024,40.9,The Halifax Academy,HX2 0BA,HX2,Calderdale,Halifax,WEST YORKSHIRE
140326,2024,40.9,The Halifax Academy,HX2 0BA,HX2,Calderdale,Halifax,WEST YORKSHIRE
137036,2024,38.7,Lightcliffe Academy,HX3 8TL,HX3,Calderdale,Halifax,WEST YORKSHIRE
137036,2024,38.7,Lightcliffe Academy,HX3 8TL,HX3,Calderdale,Halifax,WEST YORKSHIRE
136788,2024,68.4,The North Halifax Grammar School,HX2 9SU,HX2,Calderdale,Halifax,WEST YORKSHIRE
136788,2024,68.4,The North Halifax Grammar School,HX2 9SU,HX2,Calderdale,Halifax,WEST YORKSHIRE
136788,2024,68.4,The North Halifax Grammar School,HX2 9SU,HX2,Calderdale,Halifax,WEST YORKSHIRE
143115,2024,32.9,Park Lane Academy,HX3 9LG,HX3,Calderdale,Halifax,WEST YORKSHIRE
143115,2024,32.9,Park Lane Academy,HX3 9LG,HX3,Calderdale,Halifax,WEST YORKSHIRE
137444,2024,48.3,Rastrick High School,HD6 3XB,HD6,Calderdale,Brighouse,WEST YORKSHIRE
137444,2024,48.3,Rastrick High School,HD6 3XB,HD6,Calderdale,Brighouse,WEST YORKSHIRE
107583,2024,31.6,Rishworth School,HX6 4QA,HX6,Calderdale,Sowerby Bridge,WEST YORKSHIRE
107583,2024,31.6,Rishworth School,HX6 4QA,HX6,Calderdale,Sowerby Bridge,WEST YORKSHIRE
107583,2024,31.6,Rishworth School,HX6 4QA,HX6,Calderdale,Sowerby Bridge,WEST YORKSHIRE
141307,2024,48.7,Ryburn Valley High School,HX6 1DF,HX6,Calderdale,Sowerby Bridge,WEST YORKSHIRE
141307,2024,48.7,Ryburn Valley High School,HX6 1DF,HX6,Calderdale,Sowerby Bridge,WEST YORKSHIRE
141307,2024,48.7,Ryburn Valley High School,HX6 1DF,HX6,Calderdale,Sowerby Bridge,WEST YORKSHIRE
107564,2024,45.1,Todmorden High School,OL14 7DG,OL14,Calderdale,Todmorden,WEST YORKSHIRE
107564,2024,45.1,Todmorden High School,OL14 7DG,OL14,Calderdale,Todmorden,WEST YORKSHIRE
144946,2024,44.5,Trinity Academy Grammar,HX6 2NW,HX6,Calderdale,Sowerby Bridge,WEST YORKSHIRE
144946,2024,44.5,Trinity Academy Grammar,HX6 2NW,HX6,Calderdale,Sowerby Bridge,WEST YORKSHIRE
144946,2024,44.5,Trinity Academy Grammar,HX6 2NW,HX6,Calderdale,Sowerby Bridge,WEST YORKSHIRE
136094,2024,43.5,Trinity Academy Halifax,HX2 9TZ,HX2,Calderdale,Halifax,WEST YORKSHIRE
136094,2024,43.5,Trinity Academy Halifax,HX2 9TZ,HX2,Calderdale,Halifax,WEST YORKSHIRE
136094,2024,43.5,Trinity Academy Halifax,HX2 9TZ,HX2,Calderdale,Halifax,WEST YORKSHIRE
107589,2024,8.9,The William Henry Smith School and Sixth Form,HD6 3JW,HD6,Calderdale,Brighouse,WEST YORKSHIRE
107589,2024,8.9,The William Henry Smith School and Sixth Form,HD6 3JW,HD6,Calderdale,Brighouse,WEST YORKSHIRE
107782,2024,45.9,All Saints Catholic College,HD2 2JT,HD2,Kirklees,Huddersfield,WEST YORKSHIRE
107782,2024,45.9,All Saints Catholic College,HD2 2JT,HD2,Kirklees,Huddersfield,WEST YORKSHIRE
137424,2024,46.9,Batley Girls' High School,WF17 0LD,WF17,Kirklees,Batley,WEST YORKSHIRE
137424,2024,46.9,Batley Girls' High School,WF17 0LD,WF17,Kirklees,Batley,WEST YORKSHIRE
137424,2024,46.9,Batley Girls' High School,WF17 0LD,WF17,Kirklees,Batley,WEST YORKSHIRE
137424,2024,46.9,Batley Girls' High School,WF17 0LD,WF17,Kirklees,Batley,WEST YORKSHIRE
137487,2024,45.1,Batley Grammar School,WF17 0AD,WF17,Kirklees,Batley,WEST YORKSHIRE
137487,2024,45.1,Batley Grammar School,WF17 0AD,WF17,Kirklees,Batley,WEST YORKSHIRE
137487,2024,45.1,Batley Grammar School,WF17 0AD,WF17,Kirklees,Batley,WEST YORKSHIRE
137487,2024,45.1,Batley Grammar School,WF17 0AD,WF17,Kirklees,Batley,WEST YORKSHIRE
138111,2024,52.1,BBG Academy,BD19 4BE,BD19,Kirklees,Birkenshaw,WEST YORKSHIRE
138111,2024,52.1,BBG Academy,BD19 4BE,BD19,Kirklees,Birkenshaw,WEST YORKSHIRE
138111,2024,52.1,BBG Academy,BD19 4BE,BD19,Kirklees,Birkenshaw,WEST YORKSHIRE
132732,2024,0.6,Brian Jackson College,WF16 0AD,WF16,Kirklees,Heckmondwike,WEST YORKSHIRE
142330,2024,20.2,Cambridge Street School,WF17 5QW,WF17,Kirklees,Batley,WEST YORKSHIRE
142330,2024,20.2,Cambridge Street School,WF17 5QW,WF17,Kirklees,Batley,WEST YORKSHIRE
142330,2024,20.2,Cambridge Street School,WF17 5QW,WF17,Kirklees,Batley,WEST YORKSHIRE
142330,2024,20.2,Cambridge Street School,WF17 5QW,WF17,Kirklees,Batley,WEST YORKSHIRE
146367,2024,41.8,Castle Hall Academy,WF14 9PH,WF14,Kirklees,Mirfield,WEST YORKSHIRE
146367,2024,41.8,Castle Hall Academy,WF14 9PH,WF14,Kirklees,Mirfield,WEST YORKSHIRE
146367,2024,41.8,Castle Hall Academy,WF14 9PH,WF14,Kirklees,Mirfield,WEST YORKSHIRE
140660,2024,41.9,Colne Valley High School,HD7 5SP,HD7,Kirklees,Huddersfield,WEST YORKSHIRE
140660,2024,41.9,Colne Valley High School,HD7 5SP,HD7,Kirklees,Huddersfield,WEST YORKSHIRE
140660,2024,41.9,Colne Valley High School,HD7 5SP,HD7,Kirklees,Huddersfield,WEST YORKSHIRE
136283,2024,78.5,Heckmondwike Grammar School,WF16 0AH,WF16,Kirklees,Heckmondwike,WEST YORKSHIRE
107769,2024,55.3,Holmfirth High School,HD9 7SE,HD9,Kirklees,Holmfirth,SOUTH YORKSHIRE
107769,2024,55.3,Holmfirth High School,HD9 7SE,HD9,Kirklees,Holmfirth,WEST YORKSHIRE
107769,2024,55.3,Holmfirth High School,HD9 7SE,HD9,Kirklees,Holmfirth,WEST YORKSHIRE
146906,2024,51.3,Honley High School,HD9 6QJ,HD9,Kirklees,Holmfirth,SOUTH YORKSHIRE
146906,2024,51.3,Honley High School,HD9 6QJ,HD9,Kirklees,Holmfirth,WEST YORKSHIRE
146906,2024,51.3,Honley High School,HD9 6QJ,HD9,Kirklees,Holmfirth,WEST YORKSHIRE
107786,2024,62.5,Huddersfield Grammar School,HD1 4QX,HD1,Kirklees,Huddersfield,WEST YORKSHIRE
143227,2024,6.7,Joseph Norton Academy,HD8 9JU,HD8,Kirklees,Huddersfield,WEST YORKSHIRE
143227,2024,6.7,Joseph Norton Academy,HD8 9JU,HD8,Kirklees,Huddersfield,WEST YORKSHIRE
138706,2024,46.8,King James's School,HD4 6SG,HD4,Kirklees,Huddersfield,WEST YORKSHIRE
107794,2024,48.6,Madni Academy,WF12 9AY,WF12,Kirklees,Dewsbury,WEST YORKSHIRE
107794,2024,48.6,Madni Academy,WF12 9AY,WF12,Kirklees,Dewsbury,WEST YORKSHIRE
107794,2024,48.6,Madni Academy,WF12 9AY,WF12,Kirklees,Dewsbury,WEST YORKSHIRE
139076,2024,47.8,Manor Croft Academy,WF12 7DW,WF12,Kirklees,Dewsbury,WEST YORKSHIRE
139076,2024,47.8,Manor Croft Academy,WF12 7DW,WF12,Kirklees,Dewsbury,WEST YORKSHIRE
139076,2024,47.8,Manor Croft Academy,WF12 7DW,WF12,Kirklees,Dewsbury,WEST YORKSHIRE
136674,2024,45.2,The Mirfield Free Grammar,WF14 9EZ,WF14,Kirklees,Mirfield,WEST YORKSHIRE
136674,2024,45.2,The Mirfield Free Grammar,WF14 9EZ,WF14,Kirklees,Mirfield,WEST YORKSHIRE
136674,2024,45.2,The Mirfield Free Grammar,WF14 9EZ,WF14,Kirklees,Mirfield,WEST YORKSHIRE
137500,2024,46.1,Moor End Academy,HD4 5JA,HD4,Kirklees,Huddersfield,WEST YORKSHIRE
107756,2024,39.3,Netherhall Learning Campus High School,HD5 9PG,HD5,Kirklees,Select,WEST YORKSHIRE
107756,2024,39.3,Netherhall Learning Campus High School,HD5 9PG,HD5,Kirklees,Select,WEST YORKSHIRE
107756,2024,39.3,Netherhall Learning Campus High School,HD5 9PG,HD5,Kirklees,Select,WEST YORKSHIRE
107756,2024,39.3,Netherhall Learning Campus High School,HD5 9PG,HD5,Kirklees,Select,WEST YORKSHIRE
147888,2024,41.6,Newsome Academy,HD4 6JN,HD4,Kirklees,Huddersfield,WEST YORKSHIRE
136502,2024,35.3,North Huddersfield Trust School,HD2 1DJ,HD2,Kirklees,Huddersfield,WEST YORKSHIRE
136502,2024,35.3,North Huddersfield Trust School,HD2 1DJ,HD2,Kirklees,Huddersfield,WEST YORKSHIRE
144857,2024,3.1,Pivot Academy,HD2 1GN,HD2,Kirklees,Huddersfield,WEST YORKSHIRE
144857,2024,3.1,Pivot Academy,HD2 1GN,HD2,Kirklees,Huddersfield,WEST YORKSHIRE
144811,2024,60,Rida Girls High School,WF12 9LX,WF12,Kirklees,West Yorkshire,WEST YORKSHIRE
144811,2024,60,Rida Girls High School,WF12 9LX,WF12,Kirklees,West Yorkshire,WEST YORKSHIRE
144811,2024,60,Rida Girls High School,WF12 9LX,WF12,Kirklees,West Yorkshire,WEST YORKSHIRE
146327,2024,42,"Royds Hall,  A Share Academy",HD3 4HA,HD3,Kirklees,Huddersfield,WEST YORKSHIRE
146327,2024,42,"Royds Hall,  A Share Academy",HD3 4HA,HD3,Kirklees,Huddersfield,WEST YORKSHIRE
141470,2024,31.4,St John Fisher Catholic Voluntary Academy,WF13 4LL,WF13,Kirklees,Dewsbury,WEST YORKSHIRE
137869,2024,49.9,Salendine Nook High School Academy,HD3 4GN,HD3,Kirklees,Huddersfield,WEST YORKSHIRE
137869,2024,49.9,Salendine Nook High School Academy,HD3 4GN,HD3,Kirklees,Huddersfield,WEST YORKSHIRE
137352,2024,52.1,"Shelley College, A Share Academy",HD8 8NL,HD8,Kirklees,Huddersfield,WEST YORKSHIRE
137352,2024,52.1,"Shelley College, A Share Academy",HD8 8NL,HD8,Kirklees,Huddersfield,WEST YORKSHIRE
107801,2024,0.6,Southgate School,HD5 8TG,HD5,Kirklees,Huddersfield,WEST YORKSHIRE
107801,2024,0.6,Southgate School,HD5 8TG,HD5,Kirklees,Huddersfield,WEST YORKSHIRE
107801,2024,0.6,Southgate School,HD5 8TG,HD5,Kirklees,Huddersfield,WEST YORKSHIRE
107801,2024,0.6,Southgate School,HD5 8TG,HD5,Kirklees,Huddersfield,WEST YORKSHIRE
107778,2024,34.1,Spen Valley High School,WF15 7LX,WF15,Kirklees,Liversedge,WEST YORKSHIRE
107778,2024,34.1,Spen Valley High School,WF15 7LX,WF15,Kirklees,Liversedge,WEST YORKSHIRE
